@relation mp_clean


@attribute rate_ave numeric

@attribute rate_cnt numeric

@attribute popularity numeric


@data
3.20516,736,13.0498
3.26103,975,17.3766
3.18894,651,7.28572
3.55308,942,3.363
2.91867,166,5.36921
3.70167,419,3.17863
3.30933,1757,12.23
3.52096,167,0.09525
3.86952,1322,7.3138
2.94444,657,6.98637
3.77778,468,2.04177
3.38696,115,5.4599
3.47899,119,3.70664
3.34793,1062,6.40237
3.5042,119,1.95662
3.00877,1654,22.8385
3.79883,4193,15.2625
3.7051,490,3.2133
3.12154,325,3.49506
3.53543,127,0.12846
3.30065,153,1.93286
2.48864,308,7.25396
3.46681,226,3.97322
3.29706,170,2.39436
2.90286,175,2.20937
3.20483,642,5.69392
3.01397,179,5.59051
3.118,411,9.29649
3.76062,259,0.66843
3.41747,1351,9.16241
3.21242,153,16.956
3.20747,241,2.44767
1.90686,204,3.13766
3.09626,696,0.88871
3.28346,127,3.75165
3.83404,6143,14.0712
3.31532,111,5.66019
3.77165,2448,9.04668
3.65582,2012,10.0529
2.84091,462,8.8081
3.43534,116,0.71166
3.75628,199,4.14968
3.05842,505,7.57692
3.30879,387,7.37637
3.64706,646,7.8416
3.63592,103,0.00143
3.10194,103,2.41505
3.62577,648,3.85692
3.74559,340,1.99905
2.95085,468,5.21663
2.86071,140,6.10245
3.48632,402,12.1482
3.52125,353,0.528
3.10345,261,3.25124
2.67378,164,1.98019
4.00297,1346,3.88489
3.30349,458,7.21338
3.59091,110,0.01014
3.44631,149,4.32783
3.67036,857,9.081
3.64578,391,1.00619
2.98626,182,2.00459
3.28431,408,4.07567
3.71069,318,0.7282
2.54348,115,7.14572
3.67871,249,0.95305
3.62586,1887,16.3668
3.76623,231,1.48479
3.49597,124,3.57118
3.35043,117,2.25232
2.89169,397,6.8698
3.61058,104,0.67084
3.14156,385,4.0957
3.00909,165,5.29304
2.64901,302,10.4797
3.15564,922,16.1946
3.72068,2882,18.8231
3.69081,1947,11.2527
3.86547,6177,25.886
3.47924,289,3.84209
3.40457,744,5.78806
3.26686,341,4.96712
3.5625,120,4.70434
3.72633,866,9.9697
3.23077,299,1.90504
3.4875,160,3.81641
3.73585,159,3.14714
3.64125,400,2.00181
3.87695,4685,21.76
4.0028,6790,9.1069
3.83237,2935,14.9434
3.87495,2403,13.4117
3.61268,142,0.01454
3.17407,135,5.26959
3.18595,121,5.52495
2.24711,346,2.42918
3.87832,226,0.00434
2.87297,185,5.06878
3.3621,649,6.2043
3.32412,651,12.5436
3.42241,116,0.42646
3.04694,767,18.7805
3.5522,364,2.08308
3.08846,130,5.15014
3.01944,180,1.98824
3.85658,3922,4.48578
3.36566,2062,8.06801
3.6635,263,3.06695
2.801,201,2.7662
3.59072,237,2.55019
3.4033,212,1.1512
3.71067,356,3.91339
3.18,225,8.14935
3.47966,295,1.11257
2.7074,446,23.5302
2.50196,255,11.5335
3.25933,268,6.22548
3.81966,585,11.1223
3.74117,906,2.84906
3.75131,191,2.1039
3.64368,174,2.29058
3.30738,122,2.7948
2.90311,867,4.32729
3.54487,312,6.78086
3.1453,117,2.63085
2.69217,281,5.11759
3.00099,1013,14.5841
3.74148,176,4.04886
2.72755,167,3.78571
3.56604,265,1.6525
3.80278,3017,20.1951
3.8251,243,4.85938
3.02542,118,11.7118
3.64474,152,1.48334
1.78613,173,3.62793
3.22243,807,12.8456
3.70738,1138,7.94092
2.95652,253,5.88204
3.52965,995,10.2457
2.91259,143,3.51229
3.29698,298,2.54798
2.82582,244,6.61907
3.17143,105,1.36847
3.73311,148,1.9727
3.44025,1205,6.03222
3.79902,102,1.89058
3.95279,233,0.02088
2.58915,258,8.33775
3.49036,1400,13.6117
3.11224,147,3.45238
3.87805,123,5.04241
3.57307,2005,9.99634
3.50424,118,1.03559
3.31997,586,14.0726
2.76914,405,7.06011
3.08974,195,6.24887
3.0267,693,9.69177
2.83485,769,7.94912
3.81107,262,4.53749
3.62162,148,3.36967
3.93767,722,3.3089
3.74664,223,2.29363
3.16566,495,17.4496
3.67442,215,2.16815
2.741,361,8.2196
3.30481,374,5.38076
3.50356,421,3.75178
3.75088,3962,21.6549
3.7713,446,6.55885
2.99003,953,9.86642
3.8948,442,8.09157
3.9868,871,3.12019
3.36998,573,24.5989
2.95247,263,0.96253
3.71714,601,2.97343
3.71212,462,4.68943
3.52387,1131,10.8701
3.77103,214,0.01881
3.07143,266,3.1428
2.92,350,7.23488
3.33016,683,21.3343
3.57274,983,6.47067
3.49843,3188,32.5792
4.0385,1078,0.01772
4.02644,851,0.01108
4.01954,1049,0.0337
3.70385,130,0.01386
4.06415,265,0.00331
3.50911,439,6.93523
3.49239,197,2.95365
3.44673,704,2.58468
3.99751,603,9.16048
3.51613,124,9.63148
3.07366,224,5.41123
3.50752,1663,7.3397
2.86957,391,7.78647
3.18925,214,4.47869
3.33228,1583,28.9018
3.81905,2719,8.27545
3.74681,235,4.41544
3.29721,789,6.57441
3.06073,1375,10.2856
3.43056,144,4.3398
3.39501,581,2.72919
3.65976,169,0.50807
3.57955,1100,13.6885
3.82945,4424,0.76347
3.73635,531,5.95282
3.29861,288,2.90207
3.73425,508,4.25685
3.51414,1945,8.49466
2.80855,982,10.346
2.8883,188,6.9284
2.92105,817,9.18246
2.92243,1128,3.95408
3.08705,224,11.4301
2.71391,381,3.09718
3.75472,106,1.66082
2.36179,123,8.09167
3.34807,1583,14.8218
3.03471,461,12.7012
3.40234,128,2.82214
3.94016,4838,18.0387
3.29386,114,0.02473
3.82401,3378,15.7646
3.56874,2844,41.417
3.77609,2242,12.7165
3.36921,302,8.45758
3.67635,499,7.49965
3.45956,136,5.77334
3.60396,101,6.54895
2.39614,207,8.8292
3.36426,873,12.2043
3.12667,150,9.57861
3.26055,403,1.75133
3.638,2837,14.8404
3.01608,342,5.65283
3.92308,2041,9.39674
3.10104,386,4.15795
2.6674,227,11.9525
3.47842,139,1.75966
2.98138,188,4.72035
2.87037,108,4.21494
3.16263,289,5.92411
3.53176,488,2.66316
3.5279,233,2.6781
3.2913,115,2.68839
3.24436,133,1.66833
3.54913,346,6.37638
3.15669,284,13.5102
3.81481,108,0.02328
3.72213,610,8.11954
2.73333,255,5.60915
3.39303,201,2.76609
3.13386,254,1.25806
3.48249,1085,9.14243
2.82203,118,1.98963
3.85494,2592,13.3262
3.52899,138,2.64424
3.9391,6305,51.5112
3.60322,964,8.31804
3.95897,719,4.97496
3.2265,351,4.42213
3.94735,1149,7.85032
3.63946,147,1.4487
3.63495,1093,8.475
3.28947,114,3.27845
3.23193,332,8.16676
3.83698,2328,11.2653
3.81412,1388,6.91921
3.6264,447,2.82325
3.31877,698,14.3858
3.03636,110,4.05934
3.11821,313,6.65047
3.74,125,0.89113
3.52665,319,2.18051
3.70628,589,2.02843
2.92886,246,5.92657
3.43717,1329,15.2428
3.60729,494,6.64761
3.66667,681,11.5043
2.812,250,8.8783
3.0241,249,11.026
2.91228,171,8.12569
3.5041,122,1.26423
3.60096,624,6.63723
3.20813,209,2.11633
3.85509,521,7.48469
3.69286,210,5.43381
3.37662,154,6.77219
3.36364,627,12.0433
3.10183,437,7.9657
3.11652,339,7.46886
3.36538,104,4.54858
3.55046,1308,22.6877
3.63899,1885,8.96495
2.90025,401,6.32522
1.92246,187,5.27186
3.6439,1501,5.66857
3.50215,233,5.75305
3.48164,572,3.34859
2.41379,638,16.4329
3.37802,373,12.4168
3.15385,299,3.1854
3.42939,262,3.95629
3.74444,135,1.2937
3.92135,178,2.0689
2.78,175,4.06947
3.47059,272,3.97941
3.56164,146,2.48544
3.08075,644,21.3125
3.6699,103,1.91231
3.68344,4500,25.952
3.99568,6129,64.5777
3.47485,994,13.0799
3.78224,2962,17.5067
3.77358,106,1.11346
3.09664,119,4.91665
3.15288,399,3.90795
2.70278,180,7.25038
3.63142,2317,24.1101
3.41222,450,13.0054
3.85882,2897,16.2454
2.79675,123,8.91634
3.22,150,2.50148
3.2048,271,8.69901
3.63462,130,0.03031
3.26913,379,4.9051
3.11637,391,21.8814
3.10851,599,13.2383
3.24516,310,8.22261
3.0875,320,7.45835
1.87379,103,5.23222
2.56486,185,2.96208
4.12454,3834,24.204
2.92975,121,2.99528
3.125,112,3.50332
3.58824,1054,8.7522
3.14423,364,11.3047
3.41942,515,8.00912
3.44582,323,17.8025
4.03823,1007,0.79115
3.81921,177,1.30237
2.84685,111,9.22329
3.38141,156,1.90415
3.52294,109,6.38616
2.24678,233,17.1121
4.06701,291,0.00001
3.78846,104,1.90552
3.01316,304,8.28394
3.20377,265,11.0441
3.13333,135,3.00068
3.56109,221,10.0026
3.14815,351,4.97206
3.22418,794,9.68577
3.29747,237,1.96783
3.19767,129,4.89592
3.72426,272,1.49606
3.59963,1606,20.5743
3.31633,294,3.49067
3.03953,253,6.66761
3.95278,593,1.75197
3.55212,259,6.49325
2.79908,326,8.06954
3.72426,136,1.72428
3.10568,440,6.03073
3.16012,331,8.46498
3.65523,583,11.5812
3.66343,2111,15.9018
3.62609,345,3.3872
3.11747,166,11.257
2.87712,236,7.97458
2.81923,520,14.0877
3.77762,688,3.32807
3.3125,120,5.50006
3.10245,327,4.21708
3.30417,120,11.0846
3.28261,230,7.61065
3.01322,605,14.3753
3.07569,654,10.2179
3.43278,1324,13.0196
2.95372,659,12.5033
3.43119,218,5.75836
3.41906,2508,16.4175
3.45468,342,3.20161
3.475,140,4.32027
2.87632,190,5.80458
3.97226,2848,10.0513
3.3881,210,2.79324
2.56034,174,3.75207
3.59477,860,11.4754
3.33281,320,12.3826
3.5,131,2.36255
3.59511,1535,27.7905
2.96957,115,12.9122
3.33849,291,4.81837
2.84748,436,10.5044
2.89888,178,5.39756
3.375,372,7.43878
3.9913,230,8.01504
3.83939,165,6.48912
3.87226,137,4.35079
3.31236,1327,20.3181
3.05793,328,7.97664
3.04412,102,4.30309
3.54392,2368,22.9353
3.20029,342,16.335
3.66986,574,4.14929
3.64953,107,3.88135
3.02863,227,10.1184
3.86413,184,4.0577
2.75926,270,5.50368
3.28313,249,3.99845
4.00136,368,3.3446
3.66425,414,4.91751
3.16232,921,11.2604
3.70168,119,2.01479
3.78865,3525,36.5079
3.0625,376,5.25837
3.2381,147,4.31133
3.61709,158,1.59881
3.52074,458,6.2089
3.35433,127,1.71963
3.29339,363,7.86334
3.45621,354,10.6995
3.30417,120,2.02309
3.92163,638,1.76663
2.83663,101,6.06303
3.40909,110,7.35402
3.61844,781,14.7434
4.00405,370,2.39219
3.73815,3481,17.9401
3.25172,145,4.59097
2.65289,121,11.045
3.69362,439,5.81099
2.9786,257,2.6235
3.17419,155,3.46624
3.40037,537,5.65959
3.48546,894,10.4536
3.35149,202,4.37516
3.73823,722,9.72093
3.01014,148,3.65873
3.90393,1884,14.7654
4.04031,893,7.53229
3.62076,236,2.34167
3.23077,104,4.17695
3.14194,546,18.1525
3.76552,145,2.31626
3.67914,187,6.19935
3.57667,150,2.28707
3.27816,293,7.55814
3.46801,297,11.8507
3.40881,329,26.1641
3.87838,2993,22.7063
3.62787,1044,8.58391
3.45536,112,1.86985
3.85772,123,0.02518
3.63056,1911,14.7399
3.06731,104,0.00286
3.12409,137,7.67101
3.19069,333,6.19142
3.73319,238,3.38325
3.67703,209,4.25769
3.80739,1934,21.3906
3.83037,2809,23.4237
3.6469,953,15.332
3.37336,229,11.2201
3.78394,2409,12.2835
2.90698,129,4.0347
3.76331,338,3.26348
3.75188,133,1.39488
3.81481,405,4.46985
3.70658,1186,8.19101
2.61928,415,12.6045
2.69697,132,4.49221
3.62766,423,8.02583
3.39565,115,3.626
3.93934,305,14.2898
3.34375,240,4.52933
3.72059,102,10.5221
3.77476,3665,43.7446
3.74365,1379,10.4877
3.39217,575,15.0738
2.92233,103,1.99422
3.45646,712,12.9074
4.02504,5790,26.8023
3.00169,295,15.4611
3.57303,356,9.71591
3.59114,801,11.4918
3.34012,172,2.12552
3.18329,371,7.95933
3.35648,108,7.81636
3.85031,481,6.17769
3.07435,269,11.6622
3.08444,225,12.8666
3.58582,268,2.74128
2.96639,119,5.78977
2.23636,165,9.40829
3.03368,193,11.6659
2.90563,355,16.875
3.47222,162,4.11737
3.17598,179,3.4967
3.22897,107,3.56381
3.61527,681,10.1358
2.76415,265,13.0469
3.2967,182,7.36825
2.6088,409,15.7993
3.384,125,8.09428
3.94238,269,3.98928
3.8901,687,6.44607
3.04902,102,4.20174
3.71318,129,1.34082
3.12981,104,8.1924
3.05784,268,10.9256
2.78364,275,15.7066
3.35461,282,15.9452
2.98538,513,10.2688
3.44133,375,19.536
2.81503,173,2.70603
2.98539,308,16.5016
3.32099,162,7.80958
3.1564,406,12.1533
3.66576,552,11.4422
3.01744,172,14.4212
2.83459,133,3.46784
3.17488,203,31.4685
3.3046,261,13.0735
3.52226,1415,22.8358
3.6831,284,5.17175
3.77333,150,7.77688
3.63953,172,4.7929
3.0656,282,8.60063
3.28356,797,13.9361
3.68485,2429,32.9679
3.71715,723,14.4545
3.46333,818,17.5121
3.80879,2547,28.1671
3.08604,401,53.6958
3.06404,203,6.0325
2.93386,446,11.8726
3.36256,422,3.27315
3.39252,214,13.8818
3.73864,132,1.85634
3.74355,310,2.5297
3.36688,154,4.64984
2.38362,348,23.0821
3.57187,1141,24.3359
3.75743,505,6.52422
3.46957,115,1.45598
3.37561,1423,27.8728
3.60181,221,5.22941
2.80872,298,21.1613
2.99353,232,13.6475
3.65928,970,17.9188
3.34192,1300,36.9774
3.89541,196,3.91134
3.34837,1286,25.3387
3.26859,1264,17.6871
3.31391,266,5.79161
3.76184,1056,28.8008
3.26494,385,18.5094
3.47155,826,15.5838
3.2581,401,12.5995
3.02033,418,11.3174
3.57641,301,6.29088
1.80804,112,5.00679
3.79927,137,6.34479
3.58772,171,3.92151
2.685,200,15.4605
3.57092,141,4.73305
3.61083,591,27.4606
2.99565,115,8.80038
3.2242,843,3.78185
3.24857,175,4.48886
3.38642,383,19.3615
3.2392,301,29.0018
3.60983,692,8.10293
3.82353,221,4.72202
3.99486,389,0.7976
2.77885,156,9.01949
3.50333,150,3.17313
3.44937,632,23.6539
2.37815,119,15.1177
3.24122,541,20.1183
3.16829,410,23.2335
3.73091,275,3.13758
3.79526,232,4.52847
3.07263,179,10.7704
2.95517,145,18.646
3.50185,271,5.03733
3.42582,182,3.7514
3.92083,1061,16.5081
3.13462,104,4.87602
3.22963,135,9.98126
3.73143,3284,20.1448
3.46429,112,5.83267
3.92063,1197,17.1889
3.24468,141,12.0731
3.34451,164,22.2995
3.91707,1037,18.9089
2.98311,148,8.59211
3.93966,348,5.8182
3.0381,105,6.26663
3.68876,445,4.85639
3.44561,239,3.02279
3.2529,518,6.67314
3.8028,464,6.20273
3.27097,155,13.8367
3.8206,1427,14.3259
2.98582,141,7.26693
3.41854,178,8.80875
3.16024,337,21.2652
2.77368,190,11.0603
2.54577,142,13.4604
3.38211,123,5.80234
3.89563,1418,26.3087
3.47689,238,6.25293
3.42181,908,12.2676
2.93675,166,7.13158
3.49786,1168,45.5635
3.90694,1456,19.2538
3.16484,182,8.20901
3.84064,502,5.67388
3.66436,289,20.054
3.70149,134,6.50787
3.70679,2563,37.3214
3.70801,2209,45.8243
2.97931,290,10.5014
2.932,125,5.92442
3.66948,1602,47.6792
3.69671,577,6.60657
3.79584,2885,32.8718
3.30859,128,11.5011
3.48438,224,6.08844
3.64147,1495,17.1533
3.6698,904,22.3682
3.91366,2467,25.0961
3.59264,421,20.9679
3.71184,583,8.04813
2.93421,114,5.75428
3.02889,450,6.36798
3.44226,814,14.7816
3.60368,299,7.7256
3.13322,304,13.1816
3.39565,920,39.5012
2.51327,113,8.90647
3.35208,240,12.762
3.05524,353,11.6241
3.76087,1656,23.3662
2.9829,497,26.9602
3.44934,227,15.5671
3.84884,172,5.94768
3.08803,142,8.064
4.00413,3148,38.0529
3.0125,120,9.62196
4.03655,4747,150.019
3.01103,136,9.95313
3.40435,460,16.9374
2.90337,445,28.8303
3.36066,122,12.3461
3.2865,363,12.6097
2.90058,171,13.1218
3.29018,224,2.90861
3.42901,162,5.13089
3.744,1875,56.5179
2.81072,457,23.6338
3.1422,109,5.13285
3.2582,122,5.47114
3.36486,111,7.15874
3.69113,293,11.1259
3.23016,693,41.2332
3.72553,235,7.17429
3.25926,135,9.54343
3.08932,543,13.2636
3.09653,202,21.4382
3.59434,265,14.0111
3.07225,436,21.6376
3.86842,133,1.46494
3.06769,975,48.8593
3.82792,2339,48.127
2.9638,732,24.5018
3.62121,165,10.9059
3.62475,493,18.4005
3.10714,140,15.1717
3.69801,351,27.3533
3.35848,749,28.9209
2.8961,308,11.1147
3.868,2841,44.1573
3.64171,621,34.0782
3.73043,115,10.5839
3.45013,792,25.4243
3.46951,492,67.4807
3.78281,1105,49.2648
3.75733,1603,54.143
3.80754,1551,14.0499
2.54612,412,40.7921
3.4303,165,13.3993
3.4434,265,27.3449
4.05199,2010,65.8346
3.91853,3173,80.3237
3.61724,1143,43.9117
2.50725,207,47.6347
3.63441,186,11.1746
3.07787,122,30.144
3.86405,3538,91.9846
3.02119,118,5.95518
2.91964,280,35.7537
2.77749,191,26.9481
3.38057,247,12.5454
3.32424,165,5.969
3.74593,246,6.34151
2.74836,304,101.786
2.6134,291,60.7057
3.17091,275,10.4111
3.01773,141,34.7676
3.14214,401,30.9637
3.75581,258,6.8668
3.72143,140,5.99609
3.41129,124,15.6948
3.84974,193,6.66457
3.49078,217,24.1106
3.33495,103,9.39151
3.36172,828,79.4784
3.16406,192,42.5853
3.5614,114,11.3334
3.36508,189,15.3129
3.23664,131,7.26812
3.44478,661,63.0676
3.29091,110,15.7453
2.96596,235,58.3433
3.23684,171,28.7828
3.67285,674,23.829
3.76869,214,13.609
3.50735,612,69.4811
3.42238,277,20.2883
3.68639,735,61.8945
3.51946,257,20.7586
3.8649,1336,66.8435
3.91801,1866,119.29
3.4569,116,8.99431
3.90955,995,41.9384
3.63287,143,7.67105
3.39175,291,10.9333
4.00788,2792,62.9854
3.28095,210,20.2788
3.5103,1068,128.329
2.70183,218,66.9227
3.91739,230,13.8867
2.59074,270,37.4061
3.79758,825,26.2908
3.93478,115,17.7647
3.43049,446,528.739
3.93638,448,17.8477
2.96822,236,26.6248
3.35404,161,54.3563
3.74872,195,19.3946
3.28819,144,19.124
3.49278,969,111.848
3.66351,211,12.649
3.57738,168,19.3855
3.51119,134,15.7913
3.56584,281,11.2392
3.37615,109,20.3841
3.01485,303,11.2161
2.91976,673,39.6228
3.71801,805,104.436
2.92353,170,44.8685
3.43182,308,56.7029
2.869,271,59.8496
3.26159,151,304.111
3.41429,175,41.3932
3.92152,1185,280.503
3.76535,782,218.376
3.81618,136,114.642
1.91411,326,48.0067
4.02709,203,1.52594
3.88768,138,9.40482
3.34971,173,40.7317
3.14851,101,40.837
3.36364,110,71.8538
3.25309,243,124.236
3.29511,327,87.2908
3.34231,130,223.616
3.33203,128,71.3936
3.61789,123,13.9759
3.56944,180,96.4378
4.08682,478,162.936
3,101,81.6234
3.32377,122,140.102
