rate_ave,genres,rate_cnt,popularity,mid,releasedate
3.561,Action,1000,5.11152,68159,4/17/2009
3.72066,Drama,426,1.43285,68194,3/27/2009
3.08862,Action|Thriller|Crime,914,11.7569,68205,4/16/2009
4.02229,ScienceFiction|Drama,5428,9.40351,68237,7/17/2009
3.72756,Drama|History|Romance,479,6.25835,68269,3/4/2009
3.32525,Adventure|Action|Thriller|ScienceFiction,3319,1.90341,68319,4/30/2009
2.79878,Comedy|Drama,164,2.65554,68324,1/20/2009
3.85202,Drama|Action|Thriller|Crime,446,1.44596,68347,3/20/2009
3.95205,ScienceFiction|Action|Adventure,8717,25.0035,68358,5/7/2009
3.11111,Comedy|Drama,135,2.60972,68444,1/18/2008
3.73291,Drama|Action|Comedy|History|Thriller,234,1.75767,68486,1/8/2009
2.28177,Thriller|Crime|ScienceFiction|Mystery,181,3.37657,68519,4/28/2009
3.87574,Documentary,338,2.76816,68522,4/22/2007
3.70991,Documentary,212,0.66607,68536,1/1/2001
3.28992,Drama,119,2.15812,68552,2/27/2009
3.26867,Thriller|Mystery,2142,9.60986,68554,5/15/2009
3.26023,Adventure|Comedy|Drama,440,2.92736,68659,2/6/2009
2.96377,Comedy|Drama|Romance,138,2.87526,68749,10/10/2008
3.25519,Drama|Action|Thriller|ScienceFiction,2410,53.8084,68791,5/20/2009
2.98343,Adventure|Fantasy|Action|Comedy|Family,875,13.6323,68793,5/21/2009
2.82824,Horror|Comedy,131,1.53346,68843,4/20/2009
3.62258,Adventure|Comedy|Drama|Romance,722,1.95327,68848,9/9/2008
3.33333,Drama,345,4.4021,68932,4/24/2009
3.12633,Crime|Thriller|Horror|Drama,281,8.11545,68941,3/13/2009
3.7793,Mystery|Animation|ScienceFiction|Action,256,1.42925,68945,3/15/1997
3.18409,Horror|Thriller,1282,12.0539,68952,3/15/2009
4.03453,Animation|Comedy|Family|Adventure,11020,31.0641,68954,5/13/2009
3.52727,Action|Adventure|Animation|Drama,165,2.62081,68959,7/21/2005
3.23856,Comedy|Drama|Romance,153,2.29611,68963,1/1/2008
3.11751,Comedy|Romance,217,4.2462,69069,2/20/2009
3.74413,Comedy,8639,15.7047,69122,6/5/2009
3.38838,Drama|Horror|Thriller,878,6.05738,69134,5/29/2009
3.35478,Drama|Horror|Thriller|Music,272,0.41943,69140,1/3/2006
2.9122,Comedy|Romance,205,3.76278,69253,1/30/2009
3.18766,Horror|Comedy,381,3.36519,69275,1/9/2009
2.76253,Adventure|Comedy|ScienceFiction,419,4.15751,69278,6/5/2009
3.17072,Drama,741,7.11698,69306,6/11/2009
3.52273,Crime|Drama|History|War,154,1.60626,69324,3/28/2008
3.82432,Crime|Drama,148,1.98906,69394,9/7/2008
3.50459,Comedy|Romance|Drama,1633,15.2788,69406,6/1/2009
2.49401,Comedy|Adventure,668,6.55361,69436,6/18/2009
3.58658,Documentary|Drama,231,0.26802,69458,5/16/2008
3.78321,Drama|Thriller|War,4456,14.2013,69481,10/10/2008
3.2064,Drama|Mystery|Thriller,172,0.92825,69516,5/1/2009
3.92878,Action|Adventure,344,0,69524,1/1/1989
2.92075,ScienceFiction|Action|Adventure,2284,5.39995,69526,6/23/2009
3.91014,Documentary,217,1.84578,69529,6/3/2009
3.625,Drama,120,1.66714,69574,2/7/2008
3.58471,Comedy|Romance,667,2.0645,69604,6/19/2009
2.88861,Fantasy|Comedy|Romance,404,7.37854,69606,5/1/2009
3.34395,Action|Adventure|Crime|Drama|Thriller,1429,12.4029,69640,7/1/2009
3.39974,Animation|Comedy|Family|Adventure,1142,26.1591,69644,7/1/2009
3.50725,Action|Drama|Thriller,138,1.39064,69654,5/26/2009
3.76648,Animation|Comedy,182,0.0029,69685,1/1/2002
3.54738,Drama,401,6.34881,69712,6/26/2009
3.38213,Animation|Horror|Action,263,1.91948,69746,3/24/2009
3.80649,Comedy|Drama|Romance,6948,11.7236,69757,7/17/2009
2.85113,Comedy,1461,3.94334,69784,7/10/2009
3.21705,Drama|Fantasy|ScienceFiction,129,2.78015,69818,10/16/2008
3.48305,Adventure|Fantasy|Mystery,1298,5.22495,69951,12/24/2009
3.19048,Comedy,105,1.32159,69988,9/16/2009
3.57843,Drama,102,0.47916,69995,9/27/2008
3.12376,Comedy,101,1.1228,70032,6/12/2008
3.3714,Horror|Thriller|Mystery,556,15.3121,70159,7/24/2009
3.20585,Comedy|Romance,855,13.3542,70183,7/24/2009
2.97436,Horror|Thriller,117,5.48177,70206,7/9/2009
3.17547,Thriller|Mystery|Adventure,265,2.79127,70208,6/8/2009
2.72308,Adventure|Comedy|Family|Fantasy|ScienceFiction,130,6.87621,70282,7/31/2009
3.85911,Action|Thriller|ScienceFiction,9014,13.8891,70286,10/15/2009
3.56386,Romance|Drama,1511,6.07174,70293,8/7/2009
2.79828,Adventure|Family|Fantasy|ScienceFiction|Thriller|Action,290,5.4006,70305,3/12/2009
2.33095,Comedy|Drama|Family|Music|Romance,210,8.27176,70334,4/10/2009
2.86027,Adventure|Action|Thriller|ScienceFiction,1095,15.3764,70336,8/7/2009
3.34646,Fantasy|Drama|Comedy|ScienceFiction,127,1.1023,70344,11/13/2009
2.77854,Action|Adventure|Drama|Thriller,219,2.98563,70361,3/19/2009
3.63661,Drama|History|War,183,2.92571,70451,12/18/2008
3.60294,Comedy|Drama|Family|Fantasy|Foreign|Romance,136,0.10512,70521,1/1/2008
3.8355,Animation|ScienceFiction|Action|Drama,307,4.37673,70533,9/1/2007
2.78226,Comedy,124,2.65795,70565,8/14/2009
3.68122,Drama|Romance,378,0.42848,70567,7/29/2009
3.55675,Drama|Romance|Fantasy,934,5.86118,70599,8/14/2009
2.6366,Comedy|Romance,194,6.25578,70663,7/10/2009
3.17606,Comedy|Drama|Romance,142,1.45114,70687,7/31/2009
2.56618,Fantasy|Action|Adventure|Family|Comedy,204,4.47062,70697,7/21/2009
3.44118,Drama|Action|Crime,340,7.98273,70728,10/9/2008
3.75229,Drama|Action|Thriller|Crime,109,0.83591,70849,12/13/1962
3.75,Documentary|Music,238,3.50389,70862,8/14/2009
2.90164,Comedy|Romance,122,3.02041,70932,2/6/2009
2.124,Horror,125,0.0066,70946,10/12/1990
3.30691,Music|Comedy|Drama,246,1.6607,70984,11/5/2009
2.57263,Horror,179,4.82688,70994,8/28/2009
4.03414,Crime|Drama|Mystery|Romance,1362,7.57826,71033,8/13/2009
3.45584,Fantasy|Animation|ScienceFiction|Action|Adventure|Drama|Mystery|Thriller,1653,13.0082,71057,8/19/2009
3.74294,Drama|Comedy|ScienceFiction|Romance,496,3.44859,71106,4/24/2009
3.78809,Crime|Drama|Mystery,571,6.40036,71108,10/6/2009
3.27547,Animation|ScienceFiction|Action,265,2.12034,71129,7/28/2009
3.88608,Documentary,316,0.00572,71131,4/1/2007
3.4436,Action|Horror|Mystery|ScienceFiction|Thriller,1055,10.0294,71135,9/8/2009
3.25425,Comedy|War,1412,7.68569,71156,11/5/2009
2.62936,Horror,487,10.2047,71205,9/18/2009
3.33592,Comedy|Crime|Drama|Thriller,838,5.40769,71211,9/18/2009
3.07175,Comedy,439,5.00889,71248,9/3/2009
2.57494,Horror|Mystery,427,7.47223,71252,8/26/2009
2.98766,Action|Thriller|ScienceFiction,770,7.40063,71254,9/4/2009
3.49554,Animation|Comedy|Family,1234,11.5585,71264,9/18/2009
3.82971,Documentary,875,2.03998,71282,9/7/2008
3.52422,Drama|Horror|Thriller,289,2.15783,71304,4/30/2009
2.95562,Drama|Romance,169,3.70296,71325,9/18/2009
3.45021,Drama|Romance,241,2.14634,71327,11/5/2009
3.09149,Horror|Mystery,1257,16.3213,71379,9/14/2007
3.44231,Comedy|Romance,338,2.48438,71429,8/20/2009
3.58144,Documentary,485,2.70015,71450,9/6/2009
3.49333,Action|Comedy|Crime|Thriller,150,0.416,71460,9/18/2009
3.91004,Documentary,667,3.12606,71462,7/31/2009
3.57687,Comedy|Drama,1405,4.42956,71464,10/2/2009
3.71538,Comedy,455,1.74951,71466,3/6/2009
3.61842,Action|Fantasy|ScienceFiction|Thriller,304,2.60023,71468,1/23/2009
3.39844,Animation|Drama|ScienceFiction|Thriller,128,1.34759,71484,5/12/2010
3.37677,Horror|Thriller,353,7.24309,71500,10/5/2007
3.61598,Drama,776,4.75097,71518,9/13/2009
3.2063,Comedy|Romance|Fantasy,984,5.26093,71520,9/13/2009
3.24471,Thriller|Action|ScienceFiction,1465,10.6861,71530,9/24/2009
3.83355,Comedy|Horror,6200,22.6796,71535,12/3/2009
2.62037,Music|Comedy|Drama|Romance,108,1.36144,71537,1/1/2009
3.59936,Documentary,156,0.03186,71542,8/28/2009
3.28704,Comedy|Crime|Mystery|Thriller,108,2.54208,71550,1/17/2008
2.61963,Action|Crime|Mystery|Thriller,163,5.47212,71573,9/9/2009
3.73028,Drama|Romance,1179,4.46184,71579,10/29/2009
3.40316,Drama|History,253,5.33899,71619,4/22/2009
2.77731,Comedy|Romance,476,8.19215,71668,9/19/2009
2.60547,Comedy,256,1.75493,71670,9/4/2009
2.8835,Horror|Thriller,103,4.47962,71700,9/6/2008
3.25728,Comedy|Drama|Horror,103,1.18396,71732,8/7/2008
3.36667,Family|Fantasy,1290,3.05887,71745,10/16/2009
3.12607,Drama|Comedy|Romance,234,2.31494,71823,9/1/2008
3.60642,Drama|Crime|Thriller,1043,10.2577,71838,10/15/2009
2.89209,Drama|Adventure|Romance,139,1.09109,71876,10/22/2009
2.59346,Horror|Thriller|Mystery,107,5.7384,71878,10/16/2009
3.96835,Animation|Comedy|Drama,1564,5.14788,71899,4/9/2009
3.2605,Comedy|Drama|Romance,119,6.20562,71902,1/16/2009
3.07895,Horror|Action|Thriller,114,3.00812,71910,5/1/2009
3.75616,Drama|Romance,3935,6.24574,72011,9/5/2009
2.98611,TVMovie|Animation|Family|Comedy,144,2.09903,72043,10/28/2009
2.80404,Horror|Mystery,495,9.89441,72129,10/23/2009
3.36983,Music|Documentary,242,5.38431,72131,10/28/2009
3.0393,Adventure|Fantasy|Action|Thriller,229,2.81807,72165,10/23/2009
3.12081,Action|Thriller|Crime,447,3.1918,72167,11/24/2009
3.50407,Comedy|Documentary,123,0.07186,72169,10/9/2009
3.57671,Action|Comedy,365,3.70553,72171,10/16/2009
3.34302,Comedy|Drama,172,1.40222,72176,1/18/2009
3.21957,Animation|Action|Family|ScienceFiction,230,5.64245,72209,10/22/2009
3.8585,Adventure|Animation|Comedy|Family,3099,15.0549,72226,11/13/2009
3.47143,Drama|History|Foreign,105,3.28081,72228,9/25/2009
3.48305,ScienceFiction|Action|Adventure|Drama,354,2.90895,72308,10/27/2009
3.83287,Animation|Adventure|Comedy|Family|Fantasy,362,4.26855,72356,5/28/2009
2.78765,ScienceFiction|Action|Adventure,2835,17.4472,72378,10/10/2009
2.74908,Thriller|ScienceFiction,542,3.56317,72380,9/17/2009
3.72107,Drama|Romance|Thriller,337,1.54855,72386,3/1/2009
2.91716,Thriller,338,7.19249,72393,11/6/2009
3.61949,Drama,816,4.4578,72395,11/6/2009
3.39293,Drama|Crime,509,7.06366,72405,11/20/2009
2.53248,Adventure|Fantasy|Drama|Romance,1324,16.8181,72407,11/20/2009
3.58362,Drama|History,293,2.89836,72479,11/13/2009
3.14947,Action|Crime|Thriller,475,7.72872,72489,9/29/2009
3.82479,Action|Thriller|Drama,468,1.66528,72554,11/6/2009
3.09709,Action|Thriller,103,1.10863,72591,7/10/1998
3.50101,Drama|Thriller|War,494,8.89134,72605,12/2/2009
3.85894,Drama,2577,6.88099,72641,11/20/2009
3.41111,Comedy|Drama,135,0.74432,72694,6/8/2009
2.55298,Comedy|Family,151,5.16043,72696,11/24/2009
3.05929,ScienceFiction|Animation|Family|Comedy|Adventure,312,11.2448,72701,11/19/2009
3.24419,Comedy|Drama|Romance,129,0.58085,72703,9/5/2008
3.84278,Drama|Romance,935,3.39631,72720,10/19/2009
3.14993,Fantasy|Drama,727,8.8528,72731,12/26/2009
3.57564,Drama|History,932,7.68994,72733,12/10/2009
3.59842,Family|Animation|Fantasy,950,12.4842,72737,12/10/2009
3.48936,Drama,282,7.58905,72741,12/4/2009
2.83728,Action|Crime|Drama|Thriller,169,9.28081,72762,12/4/2009
2.72672,Comedy,247,3.47986,72919,12/17/2009
3.57422,Fantasy|Drama|ScienceFiction,128,1.15517,72982,12/6/2009
2.76852,Drama|Music|Romance,270,3.41968,73000,12/3/2009
3.31651,Comedy|Romance,654,7.68977,73015,12/25/2009
3.78804,Adventure|Drama|Action|Comedy|Thriller|Crime|Mystery,6697,16.835,73017,12/25/2009
3.70154,Drama|Music|Romance,908,3.36696,73023,12/16/2009
3.31579,Drama|Romance,114,1.20924,73027,9/4/2009
2.13566,Comedy|Family|Animation|Fantasy|Music,258,7.50947,73042,12/21/2009
3.57534,Comedy|Drama,146,1.17518,73101,5/27/2009
2.37868,Comedy,272,7.97283,73106,12/4/2009
3.18357,Action|Drama|Horror|ScienceFiction|Thriller,207,3.84946,73168,9/4/2009
3.55801,Horror|Mystery|ScienceFiction,362,3.28199,73211,9/6/2008
3.41655,Drama|Comedy|Romance,713,4.66409,73266,9/11/2009
3.20742,Fantasy|Horror|Action|Thriller|ScienceFiction,822,5.12263,73268,10/1/2009
3.78523,Drama|Family,447,15.062,73290,1/1/2009
3.13612,Comedy|Romance,371,7.90927,73319,1/8/2010
3.44785,Action|Thriller|ScienceFiction,2138,15.0838,73321,1/14/2010
3.80267,Action|Thriller|Crime|Mystery,935,7.63599,73323,11/27/2009
3.94395,Crime|Drama,1124,3.91899,73344,8/26/2009
3.67766,Drama|Comedy,273,2.01329,73587,9/9/2009
3.80972,Crime|Drama|Thriller,247,3.46673,73808,2/14/2008
3.64447,Animation|Family,443,6.21122,73854,12/6/1964
3.60843,Drama,166,4.4825,73860,12/25/2009
3.89731,Drama|Comedy|Romance,633,9.04557,73881,12/25/2009
2.56948,Horror,439,8.90398,73929,1/22/2010
3.59864,Comedy|Family|Fantasy,147,0.00181,74089,1/1/1960
3.76587,Comedy,252,0.03968,74152,3/6/2007
2.82085,Comedy|Romance,307,6.19361,74154,1/29/2010
3.22222,Crime|Drama|Mystery|Thriller,405,5.24596,74156,1/29/2010
3.59014,Horror,355,11.0202,74228,10/16/2009
3.32786,Comedy|Drama|Romance,700,2.06823,74275,1/18/2009
3.94335,Drama|Romance|Family,203,1.50576,74282,5/19/1987
3.94513,Drama,647,2.58125,74324,2/6/2010
3.28182,Mystery|Horror,165,2.11451,74370,4/25/2009
3.66267,Drama,375,3.8444,74416,9/11/2009
2.98454,Comedy|Romance,582,5.71423,74450,2/11/2010
2.62529,Horror|Thriller|Drama,427,5.76194,74452,2/11/2010
3.91882,Drama|Thriller|Mystery,7040,15.7011,74458,2/18/2010
3.59524,Drama|Romance,189,0.76624,74488,9/14/2009
3.87665,Drama|Romance,227,1.32758,74508,4/1/2007
3.75077,Drama|Action|Thriller|Crime|Mystery,971,9.72471,74510,9/18/2009
2.98668,Adventure|Fantasy|Family,638,10.7388,74530,2/11/2010
2.76446,Action|Comedy|Crime,363,8.09095,74532,2/26/2010
3.64631,Thriller|Mystery,1302,8.08515,74545,2/12/2010
3.75405,Animation|Family|Fantasy,370,3.08426,74553,3/3/2009
2.72635,Action|Comedy|Family,148,3.77338,74580,1/15/2010
3.54262,Adventure|Drama|History,305,8.32881,74624,5/17/2009
2.60289,Action|Adventure|Comedy,277,1.97217,77667,5/21/2010
3.43275,Thriller|Mystery|ScienceFiction,171,8.04272,77795,9/24/2009
2.58527,Horror|Mystery|Thriller,258,7.29957,77798,4/30/2010
3.68464,Comedy|Crime|Drama,677,1.59929,77800,5/7/2010
3.58796,Documentary|War,108,2.21021,77833,5/27/2010
3.63672,Drama,256,2.23032,77837,4/24/2010
3.38421,Crime|Drama|Thriller,190,4.5721,77843,10/23/2009
3.86925,Drama|Crime,413,1.60146,77846,8/17/1997
3.25814,Action,1137,9.43965,77866,5/13/2010
3.46875,Drama|Comedy,160,2.83056,78034,4/14/2010
3.73635,Drama,1062,6.01754,78039,12/27/2010
2.88871,Action|Comedy|Thriller|Romance,319,13.3429,78041,6/4/2010
3.33765,Drama|Thriller|Mystery,579,6.22099,78088,9/24/2010
3.23901,Adventure|Fantasy|Action|Romance,1228,14.5165,78105,5/27/2010
3.37687,Comedy|Drama,134,1.05977,78116,1/22/2010
3.75732,Comedy,239,0.00345,78160,11/17/2003
3.67812,Comedy,160,0.00644,78162,11/15/2004
2.29556,Comedy|Drama|Romance,428,4.39514,78174,5/28/2010
3.28868,Comedy,1034,5.31294,78209,6/4/2010
3.54415,Action|Adventure|Drama|Thriller,453,7.80136,78218,6/15/2010
2.68049,Comedy|Romance,205,4.1557,78264,4/23/2010
2.82328,Thriller|ScienceFiction,597,6.21264,78266,10/6/2009
3.40568,Comedy|Drama|Romance,387,8.57883,78316,5/14/2010
2.73853,Adventure|Horror|Thriller,109,3.59589,78319,12/2/2009
1.85714,Comedy,105,0.76102,78321,6/8/2010
3.56398,Thriller|Mystery,508,2.63515,78349,6/19/2009
2.38636,Action|Western|Drama|Fantasy|Thriller,220,6.36466,78467,6/18/2010
3.32866,Thriller|Action|Adventure|Comedy|Crime,1532,15.2186,78469,6/11/2010
3.99611,Animation|Family|Comedy,6812,17.7263,78499,6/17/2010
3.28099,Documentary,121,0.02092,78517,1/25/2010
3.62838,Comedy,148,0.00666,78544,11/12/2007
3.75134,Drama,1307,6.81975,78574,6/11/2010
3.25601,Comedy|Adventure|Fantasy|Animation|Family,791,12.7061,78637,5/16/2010
3.10372,Crime|Drama|Thriller,188,5.0489,78679,2/19/2010
3.50637,Fantasy|Drama|Comedy|ScienceFiction|Romance,157,1.16697,78703,5/14/2009
3.5,Action|Adventure|Crime,218,1.57492,78729,11/23/2008
2.58635,Adventure|Fantasy|Drama|Romance,1077,12.7635,78772,6/23/2010
3.16279,Comedy|Drama|Romance,129,4.31464,78774,9/7/2009
3.67677,Fantasy|Drama,396,2.79394,78836,5/5/2009
2.3311,Action|Adventure|Family|Fantasy,598,8.37769,78893,6/30/2010
3.82484,Animation|Comedy,922,2.28765,79008,3/11/2008
3.1233,Action|ScienceFiction|Adventure|Thriller,880,10.7371,79057,7/6/2010
3.80405,Documentary|Music,148,1.29559,79073,1/17/2009
3.81874,Animation|Family,3357,33.4318,79091,7/9/2010
4.15622,Action|Thriller|ScienceFiction|Mystery|Adventure,17223,59.7095,79132,7/16/2010
2.77186,Comedy,629,17.9284,79134,6/24/2010
3.20516,Fantasy|Adventure|Action|Comedy|Drama,736,13.0498,79139,7/13/2010
3.26103,Action|Comedy|Romance,975,17.3766,79185,6/23/2010
3.18894,Action|Adventure|Drama|Family,651,7.28572,79224,6/10/2010
3.55308,Comedy|Drama,942,3.363,79242,7/9/2010
2.91867,Horror|Crime|Thriller,166,5.36921,79251,6/16/2010
3.70167,Adventure|Animation|Action|ScienceFiction|Mystery,419,3.17863,79274,7/27/2010
3.30933,Action|Thriller|Crime|Mystery,1757,12.23,79293,7/23/2010
3.52096,Comedy|Documentary,167,0.09525,79318,7/9/2010
3.86952,ScienceFiction|Drama|Romance|Fantasy,1322,7.3138,79357,9/11/2009
2.94444,Comedy,657,6.98637,79428,7/30/2010
3.77778,Action|History|Drama,468,2.04177,79553,4/21/2010
3.38696,Drama,115,5.4599,79588,5/1/2010
3.47899,Comedy|Romance,119,3.70664,79590,9/16/2009
3.34793,Action|Comedy|Crime,1062,6.40237,79592,8/6/2010
3.5042,Comedy|Drama,119,1.95662,79684,6/15/2009
3.00877,Action|Thriller,1654,22.8385,79695,8/3/2010
3.79883,Comedy|Action|Adventure,4193,15.2625,79702,7/27/2010
3.7051,Drama|Thriller|Crime,490,3.2133,79720,6/3/2010
3.12154,Drama|Action|Thriller,325,3.49506,79796,4/23/2010
3.53543,Documentary,127,0.12846,79824,5/7/2010
3.30065,Drama,153,1.93286,79860,7/15/2010
2.48864,Comedy|Horror,308,7.25396,79879,8/20/2010
3.46681,Comedy|Drama|Mystery,226,3.97322,79897,9/20/2009
3.29706,Comedy|Drama,170,2.39436,79946,9/13/2009
2.90286,Horror|Drama|Thriller,175,2.20937,80094,10/3/2010
3.20483,Crime|Drama|Thriller,642,5.69392,80126,9/1/2010
3.01397,Comedy|Documentary,179,5.59051,80139,12/18/2007
3.118,Comedy|Romance|Drama,411,9.29649,80166,5/11/2010
3.76062,Documentary,259,0.66843,80185,1/24/2010
3.41747,Action|Comedy|Thriller,1351,9.16241,80219,9/1/2010
3.21242,Drama|Romance,153,16.956,80222,8/6/2010
3.20747,Comedy|Drama|Romance,241,2.44767,80241,9/3/2010
1.90686,Horror|Comedy,204,3.13766,80350,8/18/2010
3.09626,Action|Adventure|Horror|ScienceFiction,696,0.88871,80363,9/10/2010
3.28346,Action|Crime|Thriller,127,3.75165,80398,3/23/2010
3.83404,Drama,6143,14.0712,80463,9/30/2010
3.31532,Animation|Action|Adventure,111,5.66019,80469,9/28/2010
3.77165,Crime|Drama|Thriller,2448,9.04668,80489,9/15/2010
3.65582,Comedy,2012,10.0529,80549,9/10/2010
2.84091,Drama,462,8.8081,80551,8/12/2010
3.43534,Drama,116,0.71166,80553,8/26/2010
3.75628,Comedy|Drama|Romance,199,4.14968,80586,8/6/2010
3.05842,Drama|Crime,505,7.57692,80590,9/20/2010
3.30879,Animation|Adventure|Family|Fantasy,387,7.37637,80615,9/24/2010
3.64706,Comedy|Drama,646,7.8416,80693,7/6/2010
3.63592,Action|Adventure|Family|Fantasy|ScienceFiction,103,0.00143,80748,12/22/1933
3.10194,Comedy|Romance,103,2.41505,80775,9/10/2010
3.62577,Drama|Horror|Mystery,648,3.85692,80831,10/1/2010
3.74559,Drama,340,1.99905,80839,8/20/2010
2.95085,Horror|Mystery|Thriller,468,5.21663,80846,9/17/2010
2.86071,Comedy|Romance,140,6.10245,80858,9/24/2010
3.48632,Comedy|Romance|Drama,402,12.1482,80860,10/8/2010
3.52125,Documentary,353,0.528,80862,9/17/2010
3.10345,Comedy|Drama|Romance,261,3.25124,80864,5/23/2010
2.67378,Drama,164,1.98019,80880,10/8/2010
4.00297,Documentary,1346,3.88489,80906,10/8/2010
3.30349,Drama|Thriller|ScienceFiction,458,7.21338,80917,6/18/2010
3.59091,Comedy,110,0.01014,80928,5/25/2010
3.44631,Drama,149,4.32783,80939,9/11/2010
3.67036,Drama|Romance|ScienceFiction,857,9.081,80969,9/15/2010
3.64578,Animation|Drama,391,1.00619,81018,2/16/2010
2.98626,Comedy|Drama|Fantasy|Horror|Mystery,182,2.00459,81132,5/15/2010
3.28431,Comedy|Documentary|Action,408,4.07567,81156,10/15/2010
3.71069,Documentary|War,318,0.7282,81158,6/25/2010
2.54348,Horror|Thriller,115,7.14572,81180,10/4/2010
3.67871,Documentary,249,0.95305,81191,9/24/2010
3.62586,Action|Adventure|Comedy|Crime|Thriller,1887,16.3668,81229,10/14/2010
3.76623,Drama|Foreign|Family,231,1.48479,81257,9/30/2010
3.49597,Romance|Comedy,124,3.57118,81383,3/17/2010
3.35043,Drama|History,117,2.25232,81385,5/18/2010
2.89169,Horror|Thriller,397,6.8698,81417,10/20/2010
3.61058,Drama|Romance,104,0.67084,81456,5/16/2010
3.14156,Drama|Fantasy,385,4.0957,81512,10/15/2010
3.00909,Drama|Horror|Action|Thriller|Mystery,165,5.29304,81516,6/11/2010
2.64901,Horror|Crime,302,10.4797,81535,10/28/2010
3.15564,Comedy|Drama,922,16.1946,81537,11/4/2010
3.72068,Adventure|Drama|Thriller,2882,18.8231,81562,11/5/2010
3.69081,Animation|Action|Comedy|Family|ScienceFiction,1947,11.2527,81564,11/4/2010
3.86547,Drama|Mystery|Thriller,6177,25.886,81591,12/2/2010
3.47924,Drama|Thriller,289,3.84209,81641,5/20/2010
3.40457,Action|Thriller,744,5.78806,81782,11/12/2010
3.26686,Comedy|Drama|Romance,341,4.96712,81784,11/10/2010
3.5625,Drama|Romance,120,4.70434,81786,5/18/2010
3.72633,Romance|Drama|Thriller|Crime,866,9.9697,81788,11/19/2010
3.23077,Drama,299,1.90504,81791,9/3/2010
3.4875,Action|Comedy,160,3.81641,81804,4/8/2010
3.73585,Crime|Drama|Thriller|History,159,3.14714,81817,5/19/2010
3.64125,Drama,400,2.00181,81819,10/20/2010
3.87695,Adventure|Fantasy|Family,4685,21.76,81834,11/19/2010
4.0028,Drama|History,6790,9.1069,81845,9/6/2010
3.83237,Animation|Family,2935,14.9434,81847,11/24/2010
3.87495,Drama,2403,13.4117,81932,12/17/2010
3.61268,Documentary,142,0.01454,82037,8/22/2010
3.17407,Crime|Comedy|Drama,135,5.26959,82053,9/16/2010
3.18595,Drama|Crime,121,5.52495,82093,11/10/2010
2.24711,ScienceFiction,346,2.42918,82095,11/12/2010
3.87832,Documentary|History,226,0.00434,82143,10/8/2004
2.87297,Fantasy,185,5.06878,82152,1/21/2011
3.3621,Drama|Comedy|Romance,649,6.2043,82167,11/22/2010
3.32412,Adventure|Family|Fantasy,651,12.5436,82169,12/10/2010
3.42241,Comedy,116,0.42646,82173,11/12/2010
3.04694,Action|Thriller|Romance,767,18.7805,82202,12/10/2010
3.5522,Fantasy|Action|ScienceFiction,364,2.08308,82242,12/3/2010
3.08846,Drama|Thriller,130,5.15014,82244,3/12/2010
3.01944,Drama|Mystery|Thriller|Crime|Romance,180,1.98824,82378,12/3/2010
3.85658,Drama|Western|Adventure,3922,4.48578,82459,12/22/2010
3.36566,Adventure|Action|ScienceFiction,2062,8.06801,82461,12/16/2010
3.6635,Comedy|Drama,263,3.06695,82463,11/5/2010
2.801,Comedy|Drama|Romance,201,2.7662,82499,12/17/2010
3.59072,Comedy|Drama,237,2.55019,82527,12/24/2010
3.4033,Drama,212,1.1512,82534,10/21/2010
3.71067,Thriller|Horror,356,3.91339,82667,8/12/2010
